Name,IGDB_Name,Aggregated_Rating,Age_Ratings_IDs
Marvel Avengers: Battle for Earth,Marvel Avengers: Battle for Earth,75.0,"[81282, 81284, 81285, 188774, 81286]"
Disney's Atlantis: The Lost Empire,Disney's Atlantis: The Lost Empire,60.77735932742426,"[206145, 206146, 65829]"
Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,,,
Charm Girls Club: My Fashion Mall,Charm Girls Club: My Fashion Mall,,[25628]
Where the Wild Things Are,Where the Wild Things Are,,[70520]
High Velocity: Mountain Racing Challenge,High Velocity: Mountain Racing Challenge,,[72168]
NHL 2K7,NHL 2K7,76.66666666666667,[70881]
Capcom vs. SNK 2: Millionaire Fighting 2001,,,
Criticom,Criticom,30.0,[19208]
SCORE International Baja 1000: The Official Game,,,
Mega Man X: Command Mission,Mega Man X: Command Mission,79.60324449173288,"[34650, 34651]"
After Hours Athletes,After Hours Athletes,,[87850]
Worms 3D,Worms 3D,80.0,"[119916, 61622]"
Clock Tower: The First Fear,Clock Tower: The First Fear,,[]
Kidou Senshi Gundam Seed Battle Destiny,,,
Godzilla Unleashed: Double Smash,Godzilla Unleashed: Double Smash,35.0,"[28834, 28835]"
Star Trek: Conquest,Star Trek: Conquest,40.0,[2809]
"Kilari: Na-san, Mon Meilleur Ami",Kirarin Revolution: Naasan to Issho,,"[140320, 140319]"
Strikers 1945,Strikers 1945 II,74.0,"[109923, 81925, 93062, 111113, 111114, 96907, 173034, 93073, 110578, 110577, 93052, 82559]"
Ochaken no Heya DS,Ochaken no Heya DS,,[]
Obscure: The Aftermath,ObsCure: The Aftermath,55.0,"[33137, 2710]"
Galidor: Defenders of the Outer Dimension,Galidor: Defenders of the Outer Dimension,,"[186099, 59604]"
Tom Clancy's Splinter Cell Trilogy,Tom Clancy's Splinter Cell Trilogy HD,73.66666666666667,"[28385, 28386, 77095]"
WRC: FIA World Rally Championship,WRC: FIA World Rally Championship,58.75,"[4198, 72333, 188562, 119609, 75418]"
Fire ProWrestling S: 6Men Scramble,,,
Blackwater,Blackwater,30.0,"[27393, 49542]"
Pryzm Chapter One: The Dark Unicorn,Pryzm Chapter One: The Dark Unicorn,67.0,[80146]
Gundam Battle Royale,Gundam Battle Royale,,[]
Solitaire & Mahjong,Solitaire & Mahjong,,[69438]
Zen-Nippon Pro Wrestling: Ouja no Kon,,,
"Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol. 12: CR Shinseiki Evangelion - Shito, Futatabi",,,
Guilty Gear X,Guilty Gear X Plus,,[28260]
Deadliest Catch: Sea of Chaos,Deadliest Catch: Sea of Chaos,50.0,[62107]
Disney's PK: Out of the Shadows,Disney's PK: Out of the Shadows,39.0,[59601]
Mugen no Frontier: Super Robot Taisen OG Saga EXCEED,Mugen no Frontier: Super Robot Taisen OG Saga - Exceed,82.0,[]
Echo Night,Echo Night,79.87109171317665,[6884]
Are You Smarter than a 5th Grader? Game Time,Are You Smarter Than a 5th Grader? Game Time,,[72513]
Rocket League,Rocket League,88.70588235294117,"[192322, 192323, 205992, 117674, 48919, 190459, 91775]"
Wild ARMs 5 (jp sales),,,
Gladiator Begins,Gladiator Begins,,"[69345, 12914]"
Colony Wars III: Red Sun,Colony Wars: Red Sun,62.04437400950872,[66271]
Magic: The Gathering - Battlemage,Magic: The Gathering - Battlemage,,[43433]
The King of Fighters '94,The King of Fighters '94,67.08620926043666,"[75949, 212433, 212434, 212435, 212436, 212437, 79004]"
DS Yamamura Misa Suspense: Maiko Kogiku - Kisha Katherine - Sougiya Isa Akashi - Koto ni Maru Hana Sanrin: Kyoto Satujin Jinken File,,,
Puzzle Quest 2,Puzzle Quest 2,80.55555555555556,[59870]
All Kamen Rider: Rider Generation,All Kamen Rider: Rider Generation,,[]
The King of Fighters '98 Ultimate Match,The King of Fighters '98: Ultimate Match,85.0,"[93001, 63469, 109316, 81589]"
Onechanbara: Bikini Zombie Slayers,OneChanbara: Bikini Zombie Slayers,30.0,"[190313, 105082, 105083, 105084]"
Guardian's Crusade,Guardian's Crusade,71.0,[34245]
Undead Knights,Undead Knights,60.0,"[62105, 166709, 166710, 79791]"
Final Fantasy XIV: Heavensward,Final Fantasy XIV: Heavensward,86.88888888888889,[63188]
MotoGP 3 - Official Game of MotoGP,,,
Makai Kingdom: Chronicles of the Sacred Tome,Makai Kingdom: Chronicles of the Sacred Tome,82.5,"[106476, 106477, 106478, 60368, 98773]"
The Ant Bully,The Ant Bully,,[75965]
M&M's Kart Racing,M&M's Kart Racing,,"[1458, 63793, 63794]"
Bomberman Party Edition,Bomberman: Party Edition,72.10161916960585,[72040]
Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,Gotouchi Tetsudou: Gotouchi Chara to Nihon Zenkoku no Tabi,,[159884]
Eyeshield 21: Max Devil Power,Eyeshield 21: MAX Devil Power,,[119601]
Summon Night 3,Summon Night 3,,[]
O.D.T.: Escape... Or Die Trying,O.D.T.: Escape... ...Or Die Trying,,[78810]
Escape The Museum,Escape the Museum,50.0,"[55790, 19446]"
Fuse (Insomniac),,,
Record of Agarest War Zero,Record of Agarest War Zero,75.0,"[191025, 46589]"
Lunar: Dragon Song,Lunar: Dragon Song,45.0,[71066]
Break 'Em All,Break 'Em All,60.0,[76300]
MotoGP 14,MotoGP 14,76.25,"[7259, 7260]"
Major League Baseball 2K8 Fantasy All-Stars,Major League Baseball 2K8: Fantasy All-Stars,45.0,[70062]
Super Robot Wars OG Saga: Masou Kishin II - Revelation of Evil God,,,
Mobile Suit Gundam Seed: Rengou vs. Z.A.F.T. Portable,,,
San Goku Shi V,,,
Puzzle Kingdoms,Puzzle Kingdoms,,[82099]
The Lord of the Rings: Aragorn's Quest,The Lord of the Rings: Aragorn's Quest,,[]
WRC 5: FIA World Rally Championship,WRC 5 FIA World Rally Championship,67.0,"[188562, 72333]"
Daikaijyuu Monogatari II,,,
Rock Band Track Pack Volume 2,Rock Band: Track Pack - Volume 2,,[59683]
Voodoo Vince,Voodoo Vince,74.5,[65448]
Bodycount,Bodycount,61.33333333333334,"[48148, 73991]"
Gundam Memories: Tatakai no Kioku,Gundam Memories: Tatakai no Kioku,,[]
Megamind: Ultimate Showdown,Megamind: Ultimate Showdown,40.0,"[70659, 62675, 62676, 62677]"
Kaijuu Busters,Kaijuu Busters Powered,,[]
Neopets Petpet Adventures: The Wand of Wishing,Neopets Petpet Adventures: The Wand of Wishing,,[70860]
Ferrari Challenge Trofeo Pirelli,Ferrari Challenge: Trofeo Pirelli,,"[147652, 147653]"
Virtua Fighter CG Portrait Series Vol.4: Pai Chan,Virtua Fighter CG Portrait Series Vol.4: Pai Chan,,[]
Chase: Hollywood Stunt Driver,Chase: Hollywood Stunt Driver,,[76846]
The X Files: Resist or Serve,,,
Mobile Suit Gundam Side Story: Missing Link,,,
Saru! Get You! Million Monkeys,,,
Curious George,Curious George,,[131848]
Crush3D,Crush3D,72.5,"[32620, 99670, 188831]"
Zathura,Zathura,,"[57032, 55654]"
Lovely Lisa,Lovely Lisa,,[44235]
Medarot DS: Kabuto / Kuwagata Ver.,,,
Mountain Sports,Mountain Sports,,[64926]
Tenchu: Shadow Assassins,Tenchu: Shadow Assassins,80.0,"[168223, 23796, 70607]"
NPPL: Championship Paintball 2009,NPPL Championship Paintball 2009,30.0,[49555]
Lost Planet 3,Lost Planet 3,57.66666666666666,"[190760, 108212, 108213, 67865, 128924, 92893]"
Making History: The Great War,Making History: The Great War,60.0,[]
The God of War Trilogy,God of War Trilogy,,[29260]
Dance Paradise,Dance Paradise,40.0,"[16634, 63975]"
Backyard Baseball '10,Backyard Baseball '10,,[20185]
Blazblue: Continuum Shift Extend,BlazBlue: Continuum Shift Extend,86.5,"[33688, 188811, 67903]"
Cel Damage,Cel Damage,50.8,"[1921, 105588]"
Go! Sudoku,Go! Sudoku,,[19821]
My Chinese Coach,My Chinese Coach,,[66362]
Yamakawa Shuppansha Kanshuu: Shousetsu Nihonshi B,,,
The King of Fighters Collection: The Orochi Saga,The King of Fighters Collection: The Orochi Saga,68.71428571428571,"[110047, 80175]"
Atelier Annie: Alchemists of Sera Island,Atelier Annie: Alchemists of Sera Island,65.0,"[151520, 190132]"
Breakdown,Breakdown,58.0,[3133]
Rush,Rush,86.08643973975006,"[78362, 4501, 4502]"
Ecco the Dolphin,Ecco the Dolphin,30.0,"[11572, 48732]"
The Legend of Heroes: Trails of Cold Steel II,The Legend of Heroes: Trails of Cold Steel II,80.81818181818181,"[32999, 119828, 187727, 98983]"
Looney Tunes: Sheep Raider,Looney Tunes: Sheep Raider,77.16419672163785,[78204]
Yard Sale Hidden Treasures: Sunnyville,Yard Sale Hidden Treasures: Sunnyville,,[65339]
Harvest Moon 2 GBC,Harvest Moon 2 GBC,89.73224261887141,[189434]
Killer is Dead,Killer Is Dead,56.6,"[138570, 138571, 138572, 48141, 138573]"
Lost in Shadow,Lost in Shadow,70.0,"[99896, 38746, 183741, 183742]"
Cory in the House,Cory in the House,85.0,"[167960, 25919]"
McDROID,McDroid,50.0,"[52281, 53515]"
Gallop Racer 2000,Gallop Racer 2000,,[]
Macross Triangle Frontier,Macross Triangle Frontier,,[]
Chessmaster: The Art of Learning,Chessmaster: The Art of Learning,50.0,"[18075, 18076]"
Petz Fantasy: Moonlight Magic,Petz Fantasy: Moonlight Magic,,[69333]
Gundam Breaker 3,Gundam Breaker 3,80.0,[]
My Farm Around the World,My Farm Around the World,,"[209784, 17334, 73511]"
Fat Princess: Fistful of Cake,Fat Princess: Fistful of Cake,82.33333333333333,"[189129, 30579, 79471]"
Zubo,Zubo,70.0,"[59642, 183068]"
NFL QB Club 2001,NFL QB Club 2001,,[1681]
Earthworm Jim 3D,Earthworm Jim 3D,53.25321416298024,"[167577, 122986, 1627]"
Rocket: Robot on Wheels,Rocket: Robot on Wheels,79.03199335803764,[599]
Densha De Go! 64,Densha de GO! 64,,[]
The Daring Game for Girls,The Daring Game for Girls,,[2451]
Conception II: Children of the Seven Stars,Conception II: Children of the Seven Stars,60.0,"[190660, 99281, 32694, 105338, 105339, 105340]"
Animal Genius,Animal Genius,,[66304]
Sega Soccer Slam,Sega Soccer Slam,83.0,"[29664, 48241]"
Zenses: Rainforest,Zenses: Rainforest,60.0,"[17953, 17954]"
Phantasy Star Universe,Phantasy Star Universe,75.0,[48382]
Skate City Heroes,Skate City Heroes,56.0,[20217]
NASCAR Unleashed,NASCAR Unleashed,,[]
2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race,,,
College Hoops 2K6,College Hoops 2K6,75.0,[3159]
Mytran Wars,Mytran Wars,71.0,"[59800, 17569, 79307]"
Mahou Shoujo Lyrical Nanoha A's Portable: The Gears of Destiny,,,
Gungnir: Mayari no Gunshin to Eiyuu Sensou,,,
Dodge Racing: Charger vs Challenger,Dodge Racing: Charger vs Challenger,,[73581]
Fate/Extra CCC,Fate/Extra CCC,,[]
MTV Sports: Pure Ride,MTV Sports: Pure Ride,,[]
Sonic Adventure 2,Sonic Adventure 2,79.0,"[82181, 91788, 90801, 90802, 28504, 126523, 28506, 111259, 71902]"
Burning Road,Burning Road,,[63343]
Slayers,Slayers,,[]
Super Robot Wars OG Saga: Masou Kishin - The Lord of Elemental,,,
IndyCar Series,IndyCar Series,65.0,[3248]
Space Chimps,Space Chimps,,[70212]
Crash Superpack: Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,Crash Superpack I Crash Bandicoot 2: N-Tranced / Crash Nitro Kart,,[18144]
Famicom Mini: TwinBee,Famicom Mini: TwinBee,,[]
4 Game Fun Pack: Monopoly / Boggle / Yahtzee / Battleship,,,
Gladiator: Sword of Vengeance,Gladiator: Sword of Vengeance,79.0,[62232]
nail'd,Nail'd,62.0,"[67929, 5348, 48452, 78586]"
PixelJunk Monsters Deluxe,PixelJunk Monsters Deluxe,,"[79794, 188814, 30599]"
Ultimate Card Games,Ultimate Card Games,,[72230]
Jikkyou Powerful Pro Yakyuu 8 Ketteiban,,,
Rubik's World,Rubik's Puzzle World,,"[2753, 23783]"
Lost Magic,LostMagic,65.0,[9800]
Wallace & Gromit: Curse of the Were-Rabbit,Wallace & Gromit: The Curse of the Were-Rabbit,57.5,[70419]
DreamWorks Super Star Kartz,DreamWorks Super Star Kartz,75.0,[188405]
The Bible Game,The Bible Game,,[102147]
Medarot 4: Kabuto / Kuwagata Version,,,
Backyard Sports Football: Rookie Rush,Backyard Sports Football: Rookie Rush,,[88305]
Sacred 3,Sacred 3,41.42857142857143,"[42176, 48256, 140524, 140525, 140526, 140378]"
Vacation Isle: Beach Party,Vacation Isle Beach Party,,[59879]
Fit in Six,Fit in Six: Six Ways to Get in Shape,,[79738]
Mahou Shoujo Lyrical Nanoha A's Portable: The Battle of Aces,Magical Girl Lyrical Nanoha A's Portable: The Battle of Aces,,[]
Onimusha: Blade Warriors,Onimusha: Blade Warriors,76.0,"[73824, 65713, 73823]"
Tecmo Bowl: Kickoff,Tecmo Bowl: Kickoff,50.0,[13926]
Akuji the Heartless,Akuji the Heartless,79.31729580319106,[2181]
7 Days to Die,7 Days to Die,36.125,"[31147, 108141, 108142, 125911, 191166]"
Everybody Dance,Everybody Dance,60.0,[60156]
Psychonauts,Psychonauts,84.83333333333333,"[61029, 33350, 126280, 62349, 62350, 115800]"
Power Gig: Rise of the SixString,Power Gig: Rise of the SixString,52.0,[4115]
Jeremy McGrath Supercross World,Jeremy McGrath Supercross World,,[82191]
Uta no * Prince-Sama: All Star,Uta no Prince-sama: All Star,,[107640]
HardBall 5,HardBall 5,62.0,[71344]
Airborne Troops: Countdown to D-Day,Airborne Troops: Countdown to D-Day,,[72482]
MLB Inside Pitch 2003,,,
ArmA III,Arma 3,72.8,"[74569, 44361, 190281]"
The Walking Dead: Season Two,The Walking Dead: Season Two,81.13888888888889,"[38243, 111019, 125532, 4292]"
Marvel Trading Card Game,Marvel Trading Card Game,61.0,[71853]
One Piece: Super Grand Battle! X,One Piece: Super Grand Battle! X,,[69566]
The Penguins of Madagascar: Dr. Blowhole Returns - Again!,The Penguins of Madagascar: Dr. Blowhole Returns Again!,,[]
Self-Defense Training Camp,Self-Defense Training Camp,20.0,"[27573, 16399]"
Battles of Prince of Persia,Battles of Prince of Persia,65.0,"[19360, 72573]"
Deca Sports Extreme,Deca Sports Extreme,,"[65273, 99593]"
Cruis'n,Cruis'n,20.0,[76875]
Hatsune Miku: Project Diva X,Hatsune Miku: Project Diva X,82.77777777777777,"[188466, 47610, 47611, 47612, 47613, 47614]"
Battle Arena Toshinden Remix,Battle Arena Toshinden Remix,,[68729]
Assassin's Creed Chronicles,Assassin's Creed Chronicles: India,60.22222222222222,"[93332, 86810, 189096, 118832, 118833, 91825, 43441, 43442, 102840, 93245, 108095, 108096, 122827, 91470, 139857, 139858, 139859, 139860, 106493]"
A.C.E.: Another Century's Episode Portable,,,
Rodea the Sky Soldier,Rodea the Sky Soldier,,[61360]
Peggle: Dual Shot,Peggle: Dual Shot,90.0,"[27200, 16701]"
Sniper Elite,Sniper Elite,80.5,"[123962, 1107]"
Etrian Odyssey V,Etrian Odyssey V: Beyond the Myth,81.8,"[189793, 97770, 22053]"
Jikkyou Powerful Pro Yakyuu 2014,,,
Crime Killer,Crime Killer,,[78456]
NPPL: Championship Paintball 2009,NPPL Championship Paintball 2009,30.0,[49555]
Dementium II,Dementium II,80.0,[61310]
Don Bradman Cricket 14,Don Bradman Cricket 14,80.0,"[5844, 5845]"
USA Today Crossword Challenge,USA Today Crossword Challenge,,[69865]
MegaTagmension Blanc + Neptune VS Zombies,Megatagmension Blanc + Neptune VS Zombies,70.66666666666667,"[105351, 105352, 105353, 105354, 188369]"
Bishoujo Senshi Sailormoon S: Juugai Rantou!? Shuyaku Soudatsusen,,,
SD Gundam G Generation-F.I.F,,,
Jaws: Ultimate Predator,Jaws: Ultimate Predator,45.0,[60180]
Yakuza Kiwami,Yakuza Kiwami,82.85714285714286,"[33475, 50181, 105940, 105941, 105942, 187931, 94204]"
Raiden IV,Raiden IV,64.0,"[119064, 48419]"
Deception IV: Blood Ties,Deception IV: Blood Ties,65.16666666666667,[188237]
Rock Band: Metal Track Pack,Rock Band: Metal Track Pack,85.0,[58538]
Charm Girls Club: My Perfect Prom,Charm Girls Club: My Perfect Prom,,[17274]
DreamWorks Super Star Kartz,DreamWorks Super Star Kartz,75.0,[188405]
Harukanaru Augusta 2: Masters,Harukanaru Augusta 2: Masters,,[]
Spider-Man: Edge of Time,Spider-Man: Edge of Time,,[137827]
Mobil 1 Rally Championship,Mobil 1 Rally Championship,82.34337544467495,[79716]
King of Colosseum (Red): Shin Nippon x Zen Nippon x Pancrase Disc,,,
The Clique: Diss and Make Up,The Clique: Diss and Make-Up,,[59334]
Love Live! School Idol Paradise,Love Live! School Idol Paradise: Vol.2 BiBi Unit,,[]
Rugrats: Totally Angelica,Rugrats: Totally Angelica,,[743]
Nightshade,Nightshade,60.66666666666666,[79965]
NFL Tour,NFL Tour,41.25,[81385]
Ridge Racer Unbounded,Ridge Racer Unbounded,75.8,"[4312, 48402]"
CSI: Crime Scene Investigation,CSI: Crime Scene Investigation,80.0,"[146896, 65774]"
The Lord of the Rings: Aragorn's Quest,The Lord of the Rings: Aragorn's Quest,,[]
Yogi Bear: The Video Game,Yogi Bear,50.0,[9970]
Makai Shin Trillion,,,
Buffy the Vampire Slayer: Chaos Bleeds,Buffy the Vampire Slayer: Chaos Bleeds,64.5,[65459]
Lost Horizon,Lost Horizon,71.0640939726652,"[11636, 41396]"
Hanagumi Taisen Columns,Hanagumi Taisen Columns,,[]
Teenage Mutant Ninja Turtles 3: Mutant Nightmare,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,,"[35289, 35290]"
Power Pro Kun Pocket 14,Pawapuro-kun Pocket 14,,[120545]
Get Up and Dance,Get Up and Dance,60.0,[60131]
Merv Griffin's Crosswords,Merv Griffin's Crosswords,70.0,[49531]
Rango: The Video Game,Rango,60.0,"[55808, 48412]"
Ultimate Puzzle Games: Sudoku Edition,Ultimate Puzzle Games: Sudoku Edition,,[70454]
Tokyo Twilight Ghost Hunters,Tokyo Twilight Ghost Hunters,80.0,[62061]
UN Squadron,U.N. Squadron,,[]
Tecmo Super Bowl,Tecmo Super Bowl,,[76224]
Dora the Explorer: Journey to the Purple Planet,Dora the Explorer: Journey to the Purple Planet,18.0,[1951]
Lunar 2: Eternal Blue,Lunar 2: Eternal Blue Complete,83.2213483101045,[71834]
NHL Powerplay '96,NHL Powerplay '96,,[70888]
Thousand Arms,Thousand Arms,,[34344]
de Blob 2,De Blob 2,,"[153816, 77422]"
Hyperdimension Neptunia Re;Birth 3,,,
Barnyard,Barnyard,62.0,[]
Stolen Song,Tomoyasu Hotei: Stolen Song,,[]
Darkspore,Darkspore,60.0,"[16106, 69419]"
Armored Core: Verdict Day,Armored Core: Verdict Day,72.4,"[67999, 9966, 48543]"
Yattaman DS: BikkuriDokkiri Daisakusen da Koron,,,
Harvey Birdman: Attorney at Law,Harvey Birdman: Attorney at Law,54.4,[2557]
DEATH NOTE: Kira Game,Death Note: Kira Game,,[]
Sengoku Cyber: Fujimaru Jigokuhen,Sengoku Cyber: Fujimaru Jigoku-hen,,[]
Hisshou Pachinko*Pachi-Slot Kouryaku Series Vol.10: CR Shinseiki Evangelion: Kiseki no Kachi,,,
ASH: Archaic Sealed Heat,ASH: Archaic Sealed Heat,60.0,[188409]
Happy Feet Two,Happy Feet Two,,[211957]
Dorabase 2: Nettou Ultra Stadium,Dorabase 2: Nettou Ultra Stadium,,[]
Center Ring Boxing,Center Ring Boxing,,[46887]
NHL 2K3,NHL 2K3,60.0,[78789]
Puzzler World 2,Puzzler World 2011,57.0,"[182434, 79842, 11835, 79885]"
Die Hard: Vendetta,Die Hard: Vendetta,48.5,[61205]
F1 2002,F1 2002,,[112526]
Hasbro Family Game Night Fun Pack,Hasbro Family Game Night: Fun Pack,,[]
Dead Island Definitive Collection,Dead Island Definitive Collection,61.0,"[106296, 110883, 110884, 126399]"
Army Men: Soldiers of Misfortune,Army Men: Soldiers of Misfortune,,"[59697, 17981]"
GT Advance 2: Rally Racing,GT Advance 2: Rally Racing,,"[90114, 3646]"
Mystery P.I. - Portrait of a Thief,Mystery P.I. Portrait of a Thief,,[65144]
DOA 2: Dead or Alive 2 Hardcore,,,
A Witch's Tale,A Witch's Tale,55.0,[71784]
Hollywood Squares,Hollywood Squares,,[80941]
Nobunaga no Yabou: Tenshoki,,,
Stronghold,Stronghold,82.05698212576311,"[63634, 20962]"
Warhammer: Battle March,Warhammer: Battle March,60.0,[48065]
F1 Racing Championship,F1 Racing Championship,,[]
Dead Man's Hand,Dead Man's Hand,60.0,[62109]
Smash Cars,Smash Cars,60.0,"[65440, 206267, 30384]"
NASCAR 07,NASCAR 07,66.33333333333333,[3314]
Nickelodeon Dance,Nickelodeon Dance,60.0,[13663]
Pac 'n Roll,Pac 'n Roll,73.0,"[8197, 55629]"
Cabela's North American Adventures,Cabela's North American Adventures,70.0,[4588]
Mechanic Master,Mechanic Master,90.0,[80358]
Jikkyou Powerful Pro Yakyuu 12 Ketteiban,,,
Melty Blood: Act Cadenza,Melty Blood Act Cadenza Ver. B,95.62084608660817,[]
Dokapon Kingdom,Dokapon Kingdom,62.66666666666666,[59672]
ToeJam & Earl III: Mission to Earth,ToeJam & Earl III: Mission to Earth,70.0,[3468]
Phantasy Star Collection,Phantasy Star Collection,,[29472]
Doukoku Shoshite...,,,
LEGO Knights' Kingdom,LEGO Knights' Kingdom,,"[139713, 63244]"
Family Game Night 4: The Game Show,Family Game Night 4: The Game Show,20.0,"[48089, 167023]"
Retro Game Challenge,Retro Game Challenge,76.66666666666667,"[79259, 152230]"
NBA Jam 2002,NBA Jam 2002,70.0,[3717]
Every Extend Extra,Every Extend Extra,77.5,"[65345, 19023]"
Shining Force NEO,Shining Force Neo,40.0,"[50057, 61908]"
Tony Hawk's Pro Skater 5,Tony Hawk's Pro Skater 5,35.0,"[188539, 55847]"
Brain Quest: Grades 5 & 6,Brain Quest Grades 5 & 6,,[17965]
SingStar Latino,SingStar: Latino,,[66443]
Girl Time,Girl Time,,[72065]
Army Men: Sarge's War,Army Men: Sarge's War,46.0,[65776]
Ultimate Mortal Kombat,Ultimate Mortal Kombat,70.0,[69742]
Pocket Soccer League: Calciobit,,,
Primal Rage,Primal Rage,50.0,[80924]
Heart Catch PreCure! Oshare Collection,,,
Taito Legends,Taito Legends,75.0,[3442]
Tom Clancy's Rainbow Six: Rogue Spear,Tom Clancy's Rainbow Six: Rogue Spear,70.0,[145516]
BoomBots,BoomBots,,[6908]
Monster Madness: Battle for Suburbia,Monster Madness: Battle for Suburbia,60.0,"[65201, 4068]"
Star Trek: Conquest,Star Trek: Conquest,40.0,[2809]
NFL Head Coach 09,NFL Head Coach 09,60.0,[4102]
World Championship Rugby,World Championship Rugby,,[3503]
Phantom Dust,Phantom Dust,90.0,"[12905, 70959, 124914, 113207, 113208]"
Shinseiki Evangelion: Koutetsu no Girlfriend,Shinseiki Evangelion: Koutetsu no Girlfriend,84.93380585836636,[]
Shin Sangoku Musou: Multi Raid 2,Shin Sangoku Musou: Multi Raid 2,,[166333]
Taiko Drum Master: Tokumori!,Taiko no Tatsujin: Tokumori!,,[99432]
Growlanser Generations,Growlanser Generations,89.55707394772597,[65791]
Mega Man Battle Chip Challenge,Mega Man Battle Chip Challenge,49.75675625761931,"[42436, 97596, 471]"
Desktop Tower Defense,Desktop Tower Defense,50.0,[73411]
Puyo Puyo Tetris,Puyo Puyo Tetris,84.38461538461539,"[67473, 61498, 188358]"
